"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Catxasa","Santa Linya","la cova gran","9a+","2019-02-08","my nemesis, the only 9a+ that has two Czech ascents thanks to Jakub Konecny","my nemesis, the only 9a+ that has two Czech ascents thanks to Jakub Konecny","very good","redpoint","spain","Barcelona"
"sport","Czech Trip","Mavrovo","","9a+","2018-10-19","#FA                Harder and longer exit of Macedonian trip. Bolted with headlamp on day 1, cleaned on day 2, rested on day 3, sent on day 4. Possibly 9a+/b.","#FA Harder and longer exit of Macedonian trip. Bolted with headlamp on day 1, cleaned on day 2, rested on day 3, sent on day 4. Possibly 9a+/b.","mega classic","redpoint","macedonia",""
"sport","High Line","Kanjon Tijesno","amfiteatar","9a+","2018-09-25","#FA                Amazing 50m of climbing, demanding all the way to the top! Bolted and cleaned in 2 days, climbed in 2 days","#FA Amazing 50m of climbing, demanding all the way to the top! Bolted and cleaned in 2 days, climbed in 2 days","mega classic","redpoint","bosnia and herzegowina",""
"sport","Sacrifice","Echo Canyon","","9a+","2018-07-23","#FA                nice project to the right of Hnour and Glory, bolted by Evan Hau. Hard kneebar boulderproblem into pumpy climbing.","#FA nice project to the right of Hnour and Glory, bolted by Evan Hau. Hard kneebar boulderproblem into pumpy climbing.","mega classic","redpoint","canada",""
"sport","Stone Butterfly","Herculane","vanturatoarea","9a+","2018-05-15","#FA                Amazing project from Gerhard Horhager right of Guri Guri. Power endurance on small tufas and crimps. Very complex and fun climbing.","#FA Amazing project from Gerhard Horhager right of Guri Guri. Power endurance on small tufas and crimps. Very complex and fun climbing.","mega classic","redpoint","romania",""
"sport","Underground Dreaming","Unknown Crag","arco","9a+","2018-02-24","#FA                just another linkup...","#FA just another linkup...","very good","redpoint","italy","Arco"
"sport","Super Crackinette","St Léger","","9a+","2018-02-10","A route is a dream, the ascent was a dream.","A route is a dream, the ascent was a dream.","mega classic","flash","france","Avignon"
"sport","La Castagne","St Léger","","9a+","2018-02-02","#FA                Left ""En Verve"". Project by Quentin Chastagnier. Hard bouldering","#FA Left ""En Verve"". Project by Quentin Chastagnier. Hard bouldering","mega classic","redpoint","france","Avignon"
"sport","Meiose","Charmey","la tribune","9a+","2018-01-27","One day ascent, third go. Nice short power endurance on tiny holds. Low end 9a+ with kneepad.","One day ascent, third go. Nice short power endurance on tiny holds. Low end 9a+ with kneepad.","mega classic","redpoint","switzerland","Interlaken"
"sport","One Punch","Unknown Crag","arco","9a+","2017-11-13","took a few days, hard one for sure! 9a+/b","took a few days, hard one for sure! 9a+/b","very good","redpoint","italy","Arco"
"sport","Thor's Hammer 2","Flatanger","","9a+","2017-09-16","#FA                3 hard boulderproblems in massive exposure. Second pitch of TH, jumar start or 2nd pitch of multipitch route. Start on the ground will be 80m of 9b+.","#FA 3 hard boulderproblems in massive exposure. Second pitch of TH, jumar start or 2nd pitch of multipitch route. Start on the ground will be 80m of 9b+.","very good","redpoint","norway",""
"sport","Naturalmente","Camaiore","san rocchino","9a+","2017-04-21","#FA                one of the best routes I can imagine. Slightly overhanging wall, tiny crimps, undercuts, shitty feet, resistant, bullet-proof rock. Tried for two days three weeks ago, now it went down after checking the moves. Rather high-end 9a+ I would say.","#FA one of the best routes I can imagine. Slightly overhanging wall, tiny crimps, undercuts, shitty feet, resistant, bullet-proof rock. Tried for two days three weeks ago, now it went down after checking the moves. Rather high-end 9a+ I would say.","mega classic","redpoint","italy",""
"sport","Ultimatum","Massone","","9a+","2017-04-19","Icing on the cake after Queen Line","Icing on the cake after Queen Line","very good","redpoint","italy","Arco"
"sport","Pachamama","Oliana","contrafort de rumbau","9a+","2017-02-03","took a bit longer, 4 days, but feeling quite fit:-) Glad to feel like this after Yosemite","took a bit longer, 4 days, but feeling quite fit:-) Glad to feel like this after Yosemite","mega classic","redpoint","spain","Barcelona"
"sport","Hyper Finale","Rawyl","","9a+","2016-07-17","#FA                The direct original finish, 3 goes. Includes weird boulderproblem after 8c+/9a climbing and very good rest.","#FA The direct original finish, 3 goes. Includes weird boulderproblem after 8c+/9a climbing and very good rest.","mega classic","redpoint","switzerland","Sion/SW"
"sport","120 Degrees","Flatanger","hanshallaren","9a+","2016-06-19","#FA                absolutely crazy inverted roof boulderproblem after having done the first part of Elden Inuti.","#FA absolutely crazy inverted roof boulderproblem after having done the first part of Elden Inuti.","mega classic","redpoint","norway",""
"sport","Geocache","Vogelherdgrotte","vogelherdgrotte","9a+","2016-05-23","1 day ascent. Almost did in a couple of tries in the short morning session, but punted really hard  on the very top. Then I took a rest and sent it in the evening. Regarding to the grade, I agree with Alex that it is strange  route most of all (even though it is very cool and fun to climb).  And hard too, but how hard is the question. I am considering that the route fits my style, being tall helps a tiny bit and I feel in a good shape, I guess 9a+ could be OK. But conditions were rather humid, even though it was not 30 degrees as the previous day.","1 day ascent. Almost did in a couple of tries in the short morning session, but punted really hard on the very top. Then I took a rest and sent it in the evening. Regarding to the grade, I agree with Alex that it is strange route most of all (even though it is very cool and fun to climb). And hard too, but how hard is the question. I am considering that the route fits my style, being tall helps a tiny bit and I feel in a good shape, I guess 9a+ could be OK. But conditions were rather humid, even though it was not 30 degrees as the previous day.","very good","redpoint","germany","Frankenjura"
"sport","Vicious Circle","Osp/Misja Pec","misja pec a","9a+","2016-03-25","#FA                9a+/b. Left start into Sanski par. Bouldery and short 8c+ into the most of the Sanski par 9a (without first six moves). I would say two 8c+'s with a bad rest in between. Super powerful and resistant climbing.","#FA 9a+/b. Left start into Sanski par. Bouldery and short 8c+ into the most of the Sanski par 9a (without first six moves). I would say two 8c+'s with a bad rest in between. Super powerful and resistant climbing.","very good","redpoint","slovenia",""
"sport","Predátor","Srbsko","","9a+","2015-11-19","#FA                Very nice route with awesome sequence in the crux, which is impossible to grade. For me probably 9a/a+, but with no flexibility definitely much harder...1 daz month ago, now sent 2nd go in 30mins","#FA Very nice route with awesome sequence in the crux, which is impossible to grade. For me probably 9a/a+, but with no flexibility definitely much harder...1 daz month ago, now sent 2nd go in 30mins","mega classic","redpoint","czech republic",""
"sport","Modified","Holzgauer Wand","","9a+","2015-10-28","Got so close just after 2nd go ascent in september, now I thought I would crush straight away, but trying Alex's methods was  not the best idea as my fingers turned out to be too fat. Resorting to my original beta I sent 5th go of the day. Good training in the end...","Got so close just after 2nd go ascent in september, now I thought I would crush straight away, but trying Alex's methods was not the best idea as my fingers turned out to be too fat. Resorting to my original beta I sent 5th go of the day. Good training in the end...","very good","redpoint","germany","Frankenjura"
"sport","Three Degrees of Separation","Céüse","","9a+","2015-07-21","oh, glad it is done! Maybe I can dyno after all...","oh, glad it is done! Maybe I can dyno after all...","mega classic","redpoint","france","Provence"
"sport","Biographie","Céüse","biographie 8faa4","9a+","2014-07-22","This route was so  uch harder to send this year. It took some time to get used to grabbing pockets, three days this year. Having tiny fingers definitely helps a little","This route was so uch harder to send this year. It took some time to get used to grabbing pockets, three days this year. Having tiny fingers definitely helps a little","mega classic","redpoint","france","Provence"
"sport","Iñi Ameriketan","Baltzola","","9a+","2014-05-09","harder than Il domani, even though easier beta than Patxi and Rikar used has been found. 2 days, sent in humidity","harder than Il domani, even though easier beta than Patxi and Rikar used has been found. 2 days, sent in humidity","mega classic","redpoint","spain","Bilbao"
"sport","Hell Racer","Hell","","9a+","2013-09-22","#FA                4th day on, last day in Norway, excellent timing and good way to say good bye. Took 4 days in total. Quite serious bouldering into sustained finish","#FA 4th day on, last day in Norway, excellent timing and good way to say good bye. Took 4 days in total. Quite serious bouldering into sustained finish","mega classic","redpoint","norway",""
"sport","Kangaroo's Limb","Flatanger","hanshallaren","9a+","2013-09-21","#FA                Another season in this beautiful  cave is over for me. Many projects left behind. Left exit version of Kangaroo's dyno project, the cheater's one. Dyno specialists, come and try it! I could stick the dyno as a single move, but not very close to link.","#FA Another season in this beautiful cave is over for me. Many projects left behind. Left exit version of Kangaroo's dyno project, the cheater's one. Dyno specialists, come and try it! I could stick the dyno as a single move, but not very close to link.","mega classic","redpoint","norway",""
"sport","Torture physique integrale","Gastlosen","oberbergpass","9a+","2013-07-07","#FA                5 goes, two days. The full line going to the top. 9a+/b is the most correct I guess. For my height and my beta could be hard 9a+, every other beta for short people could be 9b. This place is crazy!!! I love it here.","#FA 5 goes, two days. The full line going to the top. 9a+/b is the most correct I guess. For my height and my beta could be hard 9a+, every other beta for short people could be 9b. This place is crazy!!! I love it here.","mega classic","redpoint","switzerland","Interlaken"
"sport","Power Inverter","Oliana","contrafort de rumbau","9a+","2013-01-25","first day of the trip, with totally wet upper slab. Made stoked for La Dura dura, felt strong!!","first day of the trip, with totally wet upper slab. Made stoked for La Dura dura, felt strong!!","mega classic","redpoint","spain","Barcelona"
"sport","Change P1","Flatanger","hanshallaren","9a+","2012-07-25","#FA                The first pitch of the ultimate project. Did it on the absolute limit, then the period humidity came and I was no longer able until the end of the trip to climb even the first pitch... Damn, return in September/October","#FA The first pitch of the ultimate project. Did it on the absolute limit, then the period humidity came and I was no longer able until the end of the trip to climb even the first pitch... Damn, return in September/October","mega classic","redpoint","norway",""
