"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","I bleed black","Schiefer Tod","schiefer tod","8c+","2020-06-07","Tried it once last year, second go today! Hard single move into bad undercling, from which you have to clip...","Tried it once last year, second go today! Hard single move into bad undercling, from which you have to clip...","mega classic","redpoint","germany","Frankenjura"
"sport","Working Class","Suttenstein","suttenstein","8c+","2020-06-06","Too many tries in 2018, 3 tries today. Doesn't feel like 9a... basically some easy warmup climbing into an 8-move 8A+ boulder","Too many tries in 2018, 3 tries today. Doesn't feel like 9a... basically some easy warmup climbing into an 8-move 8A+ boulder","classic","redpoint","germany","Frankenjura"
"sport","Infinity","Eldorado","eldorado","8c+","2020-05-21","Few tries over the last years... two sessions this season! Classic pocket testpiece","Few tries over the last years... two sessions this season! Classic pocket testpiece","mega classic","redpoint","germany","Frankenjura"
"sport","Barracuda","Kaitersberg","rauchroehren","8c+","2020-05-12","One session, few tries. Nice classic!","One session, few tries. Nice classic!","mega classic","redpoint","germany",""
"sport","Sympathy for the Devil","Erinnerungswand","erinnerungswand","8c+","2020-05-10","Crazy linkup, climbs nice tho, good birthday present","Crazy linkup, climbs nice tho, good birthday present","very good","redpoint","germany","Frankenjura"
"sport","Black Label","Schneiderloch","schneiderloch","8c+","2020-04-21","8c+/9a, a few sessions over the last years, two more this year","8c+/9a, a few sessions over the last years, two more this year","mega classic","redpoint","germany","Frankenjura"
"sport","Space Oddity","Universum","","8c+","2020-04-01","#FA                Direct start into Masters of the Universe","#FA Direct start into Masters of the Universe","very good","redpoint","germany","Frankenjura"
"sport","Victimes del Passat","Margalef","finestra","8c+","2019-10-17","The full line. Wanted to do this since I saw this wall for the first time. For sure one of the best and hardest routes I've done so far!","The full line. Wanted to do this since I saw this wall for the first time. For sure one of the best and hardest routes I've done so far!","mega classic","redpoint","spain","Barcelona"
"sport","Coma Sant Pere","La visera de la coma","","8c+","2019-10-15","Beautiful panorama hiking, 3 tries","Beautiful panorama hiking, 3 tries","mega classic","redpoint","spain","Margalef"
"sport","Hattori Hanzo","Riedl Ged.-Wand","riedl ged wand","8c+","2019-09-03","Amazing - nearly finished the one day 8c(+) triple with Steinbock today...","Amazing - nearly finished the one day 8c(+) triple with Steinbock today...","mega classic","redpoint","germany","Frankenjura"
"sport","San ku kai","Entraygues","la cour des grands","8c+","2019-08-17","Two sessions, Perfect end of the trip","Two sessions, Perfect end of the trip","mega classic","redpoint","france","Montpellier"
"sport","Deltaplane man direct","Entraygues","la cour des grands","8c+","2019-08-10","3 tries after DM, amazing route","3 tries after DM, amazing route","mega classic","redpoint","france","Montpellier"
"sport","Behind the blackest Tears","Schwarze Wand","","8c+","2019-05-05","Very nice, two sessions","Very nice, two sessions","mega classic","redpoint","germany","Frankenjura"
"sport","Shangrila","Schlaraffenland","","8c+","2019-04-19","Big classic, one session last summer, two more this spring","Big classic, one session last summer, two more this spring","mega classic","redpoint","germany","Frankenjura"
"sport","Midas","Bärenschlucht","","8c+","2018-10-27","#FA                New line starting with the first two bolts of Triebwerke and ending in the upper part of Fürther Freiheit. Pretty much my style with technical moves on tiny holds, hard to grade though... pumpy 8a into 8A+ boulder into another pumpy 7c/+ with a few medium rests in between. Loved to try it!","#FA New line starting with the first two bolts of Triebwerke and ending in the upper part of Fürther Freiheit. Pretty much my style with technical moves on tiny holds, hard to grade though... pumpy 8a into 8A+ boulder into another pumpy 7c/+ with a few medium rests in between. Loved to try it!","mega classic","redpoint","germany","Frankenjura"
"sport","Demonstrating my Style","Kolosseum","kolosseum","8c+","2018-07-11","The full hard part of Sequoia into the last hard section of Der heilige Gral. Another wonderful route in this beautiful cave! Three goes yesterday, one more today.","The full hard part of Sequoia into the last hard section of Der heilige Gral. Another wonderful route in this beautiful cave! Three goes yesterday, one more today.","mega classic","redpoint","germany","Frankenjura"
"sport","Du lard à l'essai","Mollans","les baumes","8c+","2018-05-26","Very nice, a bit harder after two crimps broke at the upper crux, 6 tries in 2 sessions","Very nice, a bit harder after two crimps broke at the upper crux, 6 tries in 2 sessions","mega classic","redpoint","france",""
"sport","Demonized","Bärenschlucht","baerenschlucht links der strasse","8c+","2018-04-24","Short and painful but good moves","Short and painful but good moves","very good","redpoint","germany","Frankenjura"
"sport","Človek ne jezi se","Osp/Misja Pec","misja pec b","8c+","2017-11-01","The full line. Glad that I didn't fall in the upper part after sending the first pitch for the first time.","The full line. Glad that I didn't fall in the upper part after sending the first pitch for the first time.","mega classic","redpoint","slovenia",""
"sport","La montaña mágica","Chulilla","el balconcito","8c+","2016-11-03","First 8c+!!! 40m of 8a+, then another 15m around 8b - so pumpy!","First 8c+!!! 40m of 8a+, then another 15m around 8b - so pumpy!","mega classic","redpoint","spain",""
"sport","So weit wie noch nie","Dromedar","dromedar","8c","2020-10-04","#FA                Old open project, crazy slab dyno from a bad mono to a jug, can't really grade this... 8b/9a","#FA Old open project, crazy slab dyno from a bad mono to a jug, can't really grade this... 8b/9a","mega classic","redpoint","germany","Frankenjura"
"sport","Sheer terror","Unknown Crag","","8c","2020-09-13","Nice crimp boulder in the beginning and some dirty 8a to the top","Nice crimp boulder in the beginning and some dirty 8a to the top","classic","redpoint","germany","Frankenjura"
"sport","Dures limites","Céüse","demi lune c8b9e","8c","2020-08-31","3rd go, just amazing","3rd go, just amazing","mega classic","redpoint","france","Provence"
"sport","La Chronique de la Haine Ordinaire","Céüse","biographie 8faa4","8c","2020-08-28","Struggeled a lot with this one, finally it's done!","Struggeled a lot with this one, finally it's done!","classic","redpoint","france","Provence"
"sport","L'arcademicien","Céüse","demi lune c8b9e","8c","2020-08-27","5 tries, crazy good one","5 tries, crazy good one","mega classic","redpoint","france","Provence"
"sport","Clin d'oeil au paradis d'en face","Tournoux","loups hurlants","8c","2020-08-17","#2go               So nice","#2go So nice","mega classic","redpoint","france",""
"sport","Une Arquée pour le criquet","Rocher des Brumes","rocher des brumes","8c","2020-08-16","4 tries","4 tries","mega classic","redpoint","france",""
"sport","Kevin allein zu Haus","Hängender Stein","haengender stein","8c","2020-07-14","3rd go, very nice one!","3rd go, very nice one!","mega classic","redpoint","germany","Frankenjura"
"sport","Necronomicon","Schlumpfendorf","schlumpfendorf","8c","2020-07-07","Damn nearly flashed but couldn't clip the bolt... without the unnecessary stones stacked on the ground!","Damn nearly flashed but couldn't clip the bolt... without the unnecessary stones stacked on the ground!","very good","redpoint","germany","Frankenjura"
"sport","Intifada","Altmühltal","friedrichsruh","8c","2020-06-04","3rd go, my style, so good!","3rd go, my style, so good!","mega classic","redpoint","germany",""
"sport","Lost Schnuller","Pornowand","","8c","2020-05-07","Nice endurance link","Nice endurance link","mega classic","redpoint","germany","Frankenjura"
"sport","Molon Lawe","Wallfahrt & Eliade","eliade","8c","2020-05-01","""Must be cheap cause a Greek made the FA""","""Must be cheap cause a Greek made the FA""","very good","redpoint","germany","Frankenjura"
"sport","Steinbock","Orakel","orakel","8c","2020-04-22","Flowy","Flowy","mega classic","redpoint","germany","Frankenjura"
"sport","Wut zum Leben","Maximilianswand","","8c","2020-04-16","3rd go, short boulder problem","3rd go, short boulder problem","very good","redpoint","germany","Frankenjura"
"sport","Megara","Bärenschlucht","baerenschlucht","8c","2020-03-28","Felt impossible two years ago. This year only 4 tries 1 session","Felt impossible two years ago. This year only 4 tries 1 session","mega classic","redpoint","germany","Frankenjura"
"sport","Wallstreet","Krottenseer Turm","krottenseer turm","8c","2020-03-27","Finally","Finally","mega classic","redpoint","germany","Frankenjura"
"sport","2X30","El pati","","8c","2019-12-09","Fucked it up a lot of times with the dyno beta, today with the crimp it went down quite easily","Fucked it up a lot of times with the dyno beta, today with the crimp it went down quite easily","mega classic","redpoint","spain","Siurana"
"sport","Directa Cornualles","L'olla","","8c","2019-11-30","So good - some tries a few days ago, one more today","So good - some tries a few days ago, one more today","mega classic","redpoint","spain","Siurana"
"sport","Combifetis","Finestra","","8c","2019-11-07","Pumped as fuck","Pumped as fuck","mega classic","redpoint","spain","Margalef"
"sport","zipayorik ez!!","Finestra","","8c","2019-10-24","4th try, pumped as hell, hard for the grade but didn't feel like 8c+","4th try, pumped as hell, hard for the grade but didn't feel like 8c+","mega classic","redpoint","spain","Margalef"
"sport","L'espiadimonis","Cova Soleiada","","8c","2019-10-12","3rd go, my style","3rd go, my style","mega classic","redpoint","spain","Margalef"
"sport","Madonna","Riedl Ged.-Wand","riedl ged wand","8c","2019-09-03","So good","So good","mega classic","redpoint","germany","Frankenjura"
"sport","Das Wunder von Essing","Altmühltal","apostelbalkon","8c","2019-08-30","Third go in tropical heat","Third go in tropical heat","mega classic","redpoint","germany",""
"sport","Face Bouc","Ailefroide","face bouc d3349","8c","2019-08-12","#2go               Two tries. One of the best routes I've ever done!","#2go Two tries. One of the best routes I've ever done!","mega classic","redpoint","france","Grenoble"
"sport","Alexander der Große","Schlaraffenland","","8c","2019-08-03","8c/+, very nice, thx Philipp for finding the gamechanging beta","8c/+, very nice, thx Philipp for finding the gamechanging beta","mega classic","redpoint","germany","Frankenjura"
"sport","One Piece","Schlaraffenland","","8c","2019-07-27","#FA                Left exit of Akira, climbs perfectly, thx Mawi and Torsten for the proj!","#FA Left exit of Akira, climbs perfectly, thx Mawi and Torsten for the proj!","mega classic","redpoint","germany","Frankenjura"
"sport","The Angry Inch","Zwergenschloss","zwergenschloss","8c","2019-06-09","Great linkup, first go today, feeling fit","Great linkup, first go today, feeling fit","mega classic","redpoint","germany","Frankenjura"
"sport","Vlad Dracul","Projektwand","projektwand","8c","2019-06-02","3 sessions... one hard dyno... very nice!","3 sessions... one hard dyno... very nice!","mega classic","redpoint","germany","Frankenjura"
"sport","Space Invader (Weg der Arbeit)","Ziegenfelder Wände (Klinge)","ziegenfelder waende klinge","8c","2019-05-19","4 tries, perfect triple ascent","4 tries, perfect triple ascent","mega classic","redpoint","germany","Frankenjura"
"sport","Panem et Circensis","Pizarra","pizarra","8c","2019-03-05","#2go               8c/+, two tries, first repeat, can't give it the full 8c+ grade... this wall is simply amazing!","#2go 8c/+, two tries, first repeat, can't give it the full 8c+ grade... this wall is simply amazing!","mega classic","redpoint","italy","Arco"
"sport","Hasenmonster","Amphitheater","amphitheater","8c","2018-10-11","5 tries, think 8c is okay","5 tries, think 8c is okay","mega classic","redpoint","germany","Frankenjura"
"sport","He's Looking At You, Kid!","Schiefer Tod","schiefer tod","8c","2018-09-18","First go after two years. Perfect! Great dyno!","First go after two years. Perfect! Great dyno!","mega classic","redpoint","germany","Frankenjura"
"sport","Headcrash","Wasserstein","wasserstein","8c","2018-08-28","First go in my second session, just perfect","First go in my second session, just perfect","mega classic","redpoint","germany","Frankenjura"
"sport","Un bonjour pour mûrir","Mollans","classe croute","8c","2018-05-23","Third go, nice bouldery passage, perfect rock quality!","Third go, nice bouldery passage, perfect rock quality!","mega classic","redpoint","france",""
"sport","Intercooler","Kalte Wand","kalte wand","8c","2018-05-16","Third go, nice","Third go, nice","mega classic","redpoint","germany","Frankenjura"
"sport","Pain makes me stronger, every day!","Glocke","","8c","2018-04-29","15mins, tried the jump like 3 or 4 times, then did it directly, could also be 8b+","15mins, tried the jump like 3 or 4 times, then did it directly, could also be 8b+","very good","redpoint","germany","Frankenjura"
